Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","19155.431731","X","Sources internationales sûres",""
"MK","Indicateurs macro","192","Saint-Marin","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","45398.746552","X","Sources internationales sûres",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","7212.960181","X","Sources internationales sûres",""
"MK","Indicateurs macro","244","Samoa","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4223.478963","X","Sources internationales sûres",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1828.194018","X","Sources internationales sûres",""
"MK","Indicateurs macro","195","Sénégal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1361.702214","X","Sources internationales sûres",""
"MK","Indicateurs macro","272","Serbie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6275.194384","X","Sources internationales sûres",""
"MK","Indicateurs macro","196","Seychelles","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","15850.473498","X","Sources internationales sûres",""
"MK","Indicateurs macro","197","Sierra Leone","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","499.38124","X","Sources internationales sûres",""
"MK","Indicateurs macro","200","Singapour","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","60148.750687","X","Sources internationales sûres",""
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","24466.750314","X","Sources internationales sûres",""
"MK","Indicateurs macro","199","Slovaquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","17510.14429","X","Sources internationales sûres",""
"MK","Indicateurs macro","198","Slovénie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","23400.712988","X","Sources internationales sûres",""
"MK","Indicateurs macro","201","Somalie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","111.048078","X","Sources internationales sûres",""
"MK","Indicateurs macro","276","Soudan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2990.994843","X","Sources internationales sûres",""
"MK","Indicateurs macro","277","Soudan du Sud","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","327.324953","X","Sources internationales sûres",""
"MK","Indicateurs macro","38","Sri Lanka","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4138.0152","X","Sources internationales sûres",""
"MK","Indicateurs macro","210","Suède","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","54621.345824","X","Sources internationales sûres",""
"MK","Indicateurs macro","211","Suisse","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","83313.013992","X","Sources internationales sûres",""
"MK","Indicateurs macro","207","Suriname","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5947.369351","X","Sources internationales sûres",""
"MK","Indicateurs macro","208","Tadjikistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","848.668435","X","Sources internationales sûres",""
"MK","Indicateurs macro","39","Tchad","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","692.16163","X","Sources internationales sûres",""
"MK","Indicateurs macro","167","Tchéquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","20545.836143","X","Sources internationales sûres",""
"MK","Indicateurs macro","216","Thaïlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6593.81687","X","Sources internationales sûres",""
"MK","Indicateurs macro","176","Timor-Leste","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1299.496723","X","Sources internationales sûres",""
"MK","Indicateurs macro","217","Togo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","829.700048","X","Sources internationales sûres",""
"MK","Indicateurs macro","219","Tonga","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4522.873795","X","Sources internationales sûres",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","16747.918804","X","Sources internationales sûres",""
"MK","Indicateurs macro","222","Tunisie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3481.203612","X","Sources internationales sûres",""
"MK","Indicateurs macro","213","Turkménistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6752.362494","X","Sources internationales sûres",""
"MK","Indicateurs macro","223","Turquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10589.573121","X","Sources internationales sûres",""
"MK","Indicateurs macro","227","Tuvalu","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3982.111321","X","Sources internationales sûres",""
"MK","Indicateurs macro","230","Ukraine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2521.827514","X","Sources internationales sûres",""
"MK","Indicateurs macro","234","Uruguay","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","18690.915595","X","Sources internationales sûres",""
"MK","Indicateurs macro","155","Vanuatu","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3082.368364","X","Sources internationales sûres",""
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","8432.288335","X","Sources internationales sûres",""
"MK","Indicateurs macro","237","Viet Nam","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2365.521494","X","Sources internationales sûres",""
"MK","Indicateurs macro","249","Yémen","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","745.087677","X","Sources internationales sûres",""
"MK","Indicateurs macro","251","Zambie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1534.874627","X","Sources internationales sûres",""
"MK","Indicateurs macro","181","Zimbabwe","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1548.186368","X","Sources internationales sûres",""
